OBJECTID,STATE_ABBR,STATE_FIPS,COUNTY_FIPS,STCOFIPS,TRACT_FIPS,FIPS,POPULATION,POP_SQMI,SQMI,POPULATION_2020,POP20_SQMI,incidents_total,opioid_incidents,naloxone_opioid_total,naloxone_opioid_rate,hospital_total,hospital_rate,hospital_opioid,hospital_meth,hospital_benzo,hospital_cocaine,hospital_alcohol,opioid_total,meth_total,benzo_total,cocaine_total,alcohol_total,hospital_rate_opioid,hospital_rate_meth,hospital_rate_benzo,hospital_rate_cocaine,hospital_rate_alcohol,Opioid,Methamphetamine,Benzodiazepine,Cocaine,Alcohol,MDMA,Synthetic_Marijuana,Crack,LSD,polysub_incidents,polysub_rate,mean_substances,F2020_od,F2021_od,F2022_od,F2023_od,F2024_od,F2025_od,unique_substances_present,Opioid_2025,Meth_2025,Benzo_2025,Cocaine_2025,Alcohol_2025,SynthMJ_2025,PCP_2025,Opioid_2425,Meth_2425,Cocaine_2425,Alcohol_2425,Benzo_2425,SynthMJ_2425,PCP_2425,Stimulant_2425,population_1,ruca_code,ruca_category,spatial_lambda,pop_ok,rate_total_per1k,eb_rate_total_per1k,rate_2020_per1k,eb_rate_2020_per1k,rate_2021_per1k,eb_rate_2021_per1k,rate_2022_per1k,eb_rate_2022_per1k,rate_2023_per1k,eb_rate_2023_per1k,rate_2024_per1k,eb_rate_2024_per1k,rate_2025_per1k,eb_rate_2025_per1k,spatial_rate_per1k,spatial_rate_2020_per1k,spatial_rate_2021_per1k,spatial_rate_2022_per1k,spatial_rate_2023_per1k,spatial_rate_2024_per1k,spatial_rate_2025_per1k,incidents_2425,polysub_incidents_2425,opioid_incidents_2425,naloxone_opioid_total_2425,naloxone_opioid_rate_2425,z_rate,z_incidents,z_polysub,z_opioid,burden_tier,burden_num,burden_high,stimulant_total_2425,signal_total_2425,alpha_op,beta_op,alpha_st,beta_st,p_opioid_dom,p_stimulant_dom,dominance_confidence,dominance_direction,ecosystem_type,ecosystem_num,past_mean,recent_mean,trend_ratio,trend_flag,trend_num,network_ready,naloxone_gap,expected_opioid_ods_annual,expected_opioid_ods_rate_100k,burden_weight,kits_need_min_floor,kits_need_median_base,est_kits_needed_annual_median,kits_need_high_base,est_kits_needed_annual_high,Incidents_Substances_0,Incidents_Substances_1,Incidents_Substances_2,Incidents_Substances_3,Incidents_Substances_4,Incidents_Substances_5,Sum2425_Opioid,Sum2425_Meth,Sum2425_Benzo,Sum2425_Alcohol,Sum2425_Cocaine,Sum2425_SynthCan,Sum2425_PCP,Sum2425_Unknown,Sum2425_Other,SpikeEvents_2021,SpikeEvents_2022,SpikeEvents_2023,SpikeEvents_2024,SpikeEvents_2025,yoy_change_2021_per1k,yoy_pct_change_2021,yoy_change_2022_per1k,yoy_pct_change_2022,yoy_change_2023_per1k,yoy_pct_change_2023,yoy_change_2024_per1k,yoy_pct_change_2024,yoy_change_2025_per1k,yoy_pct_change_2025,cagr_2020_2025,Opioid_2021,Opioid_2023,Opioid_2024,Opioid_2020,Opioid_2022,Methamphetamine_2021,Methamphetamine_2023,Methamphetamine_2024,Methamphetamine_2020,Methamphetamine_2022,Benzodiazepine_2021,Benzodiazepine_2023,Benzodiazepine_2024,Benzodiazepine_2020,Benzodiazepine_2022,Cocaine_2021,Cocaine_2023,Cocaine_2024,Cocaine_2020,Cocaine_2022,Alcohol_2021,Alcohol_2023,Alcohol_2024,Alcohol_2020,Alcohol_2022,MDMA_2021,MDMA_2023,MDMA_2024,MDMA_2020,MDMA_2022,Synthetic_Marijuana_2021,Synthetic_Marijuana_2023,Synthetic_Marijuana_2024,Synthetic_Marijuana_2020,Synthetic_Marijuana_2022,Crack_2021,Crack_2023,Crack_2024,Crack_2020,Crack_2022,LSD_2021,LSD_2023,LSD_2024,LSD_2020,LSD_2022,PCP_2021,PCP_2023,PCP_2024,PCP_2020,PCP_2022,Methamphetamine_2025,Benzodiazepine_2025,Synthetic_Marijuana_2025,MDMA_2025,Crack_2025,LSD_2025,Sum2425_MDMA,Sum2425_Crack,Sum2425_LSD,cagr_raw_Opioid_2020_2025,cagr_raw_incidents_2020_2025,Infographic_Link
742,KS,20,187,20187,964100,20187964100,2045,3.00000000,680.42000000,2084,3.10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isolated Rural,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suppressed,,,,,,,,,,,,Opioid,Suppressed,,,,,Stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/22cdc46cb2db48e389ba58aac469e8d5.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
743,KS,20,189,20189,965100,20189965100,1284,1.80000000,701.39000000,1335,1.90000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isolated Rural,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suppressed,,,,,,,,,,,,Opioid,Suppressed,,,,,Stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/612e50d3fa5f4a84952c3c2837ddfa4b.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
744,KS,20,189,20189,965200,20189965200,3858,148.10000000,26.05000000,3915,150.30000000,30,8,7,87.50000000,26,86.66666667,8,2,1,2,3,8,3,1,2,3,100.00000000,66.66666667,100.00000000,100,100.00000000,8,3,1,2,3,0,2,0,0,5,16.66666667,0.63333333,,8,,8,,,6,,,,,,,,2,1,0,0,0,0,0,1,4080,10,Isolated Rural,0.80000000,TRUE,1.22549020,1.31408612,,,1.96078431,2.03361897,,,1.96078431,2.02360008,,,,,1.21484938,,1.71499803,,1.85568760,,,6,1,2,1,50.00000000,-0.65527896,-0.55397229,-0.47209591,-0.40670362,Low Burden,1,0,1,3,2.50000000,1.50000000,1.50000000,2.50000000,0.71220659,0.28779341,71.22065900,Opioid,Opioid Domint,4,6.00000000,3.00000000,0.50000000,Decreasing,2,1,0,1.10000000,26.96078431,0.71135536,10.20000000,25.56372133,26,36.85958912,37,4,1,1,0,0,0,2,1,0,0,0,0,0,4,0,0,,0,,,0.76303816,80.15444544,-0.77168658,,0.91237616,96.72056457,-0.76700619,,-0.41386161,,,0,4,,,,0,2,,,,0,1,,,,0,2,,,,1,1,,,,0,0,,,,0,1,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,,0,0,0,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/b27a0c21b8044d40b09d11eb101d0c0e.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
745,KS,20,191,20191,962100,20191962100,4673,53.00000000,88.11000000,4748,53.90000000,79,15,8,53.33333333,58,73.41772152,10,6,4,0,5,15,6,4,0,6,66.66666667,100.00000000,100.00000000,0,83.33333333,15,6,4,0,6,1,4,0,0,4,5.06329114,0.45569620,11,19,15,9,18,7,6,1,2,0,0,3,0,0,10,6,0,6,3,0,0,6,4705,2,Suburban,0.65000000,TRUE,2.79844137,2.83336201,2.33793836,2.38064423,4.03825717,4.04728499,3.18809777,3.21077093,1.91285866,1.96850239,3.82571732,3.82960006,1.48777896,1.53455143,2.61887331,2.33486700,3.46758227,2.73572831,2.17940817,3.25873958,1.70712685,25,4,10,4,40.00000000,-0.33468286,-0.01794983,0.07997132,0.33421298,Low Burden,1,0,6,16,10.50000000,6.50000000,6.50000000,10.50000000,0.84123840,0.15876160,84.12384000,Opioid,Opioid Domint,4,17.00000000,12.50000000,0.73529412,Decreasing,2,0,1,4.25000000,90.32943677,1.30207199,11.76250000,53.95999857,54,77.80335852,78,7,14,1,2,1,0,10,6,3,6,0,0,0,7,1,1,1,0,0,0,1.13271527,48.51305335,-0.73185396,-21.10559770,-0.55632014,-20.33535772,1.07933141,49.52405993,-1.55161273,-47.61389168,-6.07077717,0,1,9,1,3,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.00000000,-8.64315960,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/649224eb80334f569188ef2b2498487f.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
746,KS,20,191,20191,962200,20191962200,4734,12.70000000,372.97000000,4841,13.00000000,81,20,16,80.00000000,63,77.77777778,17,7,5,0,7,20,9,7,1,9,85.00000000,77.77777778,71.42857143,0,77.77777778,20,9,7,1,9,0,2,0,0,7,8.64197531,0.59259259,17,9,10,19,14,12,6,2,1,3,0,4,0,0,5,6,0,6,4,0,0,6,4988,2,Suburban,0.65000000,TRUE,2.70649559,2.74181680,3.40817963,3.41623514,1.80433039,1.86810343,2.00481155,2.05643972,3.80914194,3.82438359,2.80673617,2.83427861,2.40577386,2.43358268,2.56122782,2.94305772,2.12398660,1.99030251,3.22382827,2.67056033,2.39113956,26,4,5,3,60.00000000,-0.34784568,0.01026188,0.07997132,-0.12885990,Low Burden,1,0,6,11,5.50000000,6.50000000,6.50000000,5.50000000,0.38241366,0.61758634,61.75863400,Stimulant,Mixed,3,9.50000000,13.00000000,1.36842105,Increasing,4,1,0,2.75000000,55.13231756,1.01724009,12.47000000,44.69173551,45,64.43971855,65,10,12,3,1,0,0,5,6,4,6,0,0,0,10,0,3,2,0,1,3,-0.81907112,-27.83061698,-0.13368409,-6.29401738,1.23352576,61.97679748,-0.55326793,-17.16183019,-0.27942078,-10.46300188,-4.06850139,2,8,3,2,3,0,2,5,0,1,0,2,1,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0.00000000,-6.72903611,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/54c3939dbfb840b6984dd1955ebb03d4.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
747,KS,20,191,20191,962500,20191962500,3890,165.30000000,23.53000000,3905,166.00000000,61,11,8,72.72727273,50,81.96721311,10,8,2,0,8,11,9,2,0,8,90.90909091,88.88888889,100.00000000,0,100.00000000,11,9,2,0,8,0,0,1,0,5,8.19672131,0.50819672,13,5,6,6,13,18,5,3,5,2,0,4,0,0,5,7,0,8,2,0,0,7,3954,7,Rural,0.75000000,TRUE,2.57123588,2.61979874,3.28780981,3.30243928,1.26454224,1.36120699,1.51745068,1.59773968,1.51745068,1.59316538,3.28780981,3.30821059,4.55235205,4.53924317,2.46681531,2.97844401,1.46346696,1.42506602,1.86985638,3.12512614,3.91780747,31,5,5,3,60.00000000,-0.36940392,0.15132043,0.26399373,-0.12885990,Low Burden,1,0,7,12,5.50000000,7.50000000,7.50000000,5.50000000,0.28291753,0.71708247,71.70824700,Stimulant,Stimulant Domint,5,5.50000000,15.50000000,2.81818182,Increasing,4,1,0,2.30000000,58.16894284,1.04487883,9.88500000,36.38981947,37,52.46942635,53,13,13,5,0,0,0,5,7,2,8,0,0,0,13,1,0,0,0,0,0,-1.51497706,-50.86471493,-0.03840094,-2.62397050,0.44479037,31.21191325,1.25526976,67.13188085,0.79268132,25.36477849,5.63570370,1,2,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,1,0,8.44717712,6.72491819,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/a023e078ee3745a2b57d181e9920c6ce.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
748,KS,20,191,20191,962400,20191962400,4216,119.70000000,35.21000000,4264,121.10000000,60,12,9,75.00000000,40,66.66666667,11,12,0,0,2,12,15,0,0,2,91.66666667,80.00000000,0.00000000,0,100.00000000,12,15,0,0,2,0,0,0,0,1,1.66666667,0.48333333,12,9,,10,19,9,3,3,2,0,0,0,0,0,7,8,0,1,0,0,0,8,4107,7,Rural,0.75000000,TRUE,2.43486730,2.48585362,2.92184076,2.94927327,2.19138057,2.25686136,,,2.43486730,2.48599975,4.62624787,4.60801386,2.19138057,2.22964807,2.44235076,2.85463806,2.04495495,,2.52852786,4.08142337,2.46337922,28,1,7,4,57.14285714,-0.37499018,0.06668530,-0.47209591,0.05636926,Low Burden,1,0,8,15,7.50000000,8.50000000,8.50000000,7.50000000,0.39869485,0.60130515,60.13051500,Stimulant,Mixed,3,5.00000000,14.00000000,2.80000000,Increasing,4,0,0,3.05000000,74.26345264,1.18061396,10.26750000,42.70806762,43,61.57952530,62,13,14,1,0,0,0,7,8,0,1,0,0,0,13,0,0,,0,0,0,-0.80968312,-28.36377498,-1.38816972,,1.87174264,284.98549730,1.55289551,61.41500478,-1.61804415,-39.64411439,-2.90518374,4,1,4,0,,0,7,6,0,,0,0,0,0,,0,0,0,0,,0,0,1,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,2,0,0,0,0,0,0,0,0,,-5.59124887,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/3cab54d3f43b4f7aab29e9f0667e4429.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
749,KS,20,191,20191,962300,20191962300,2340,5.60000000,418.76000000,2433,5.80000000,21,4,2,50.00000000,14,66.66666667,2,2,2,0,0,4,4,2,0,2,50.00000000,50.00000000,100.00000000,0,0.00000000,4,4,2,0,2,0,0,0,0,2,9.52380952,0.57142857,,,,6,,6,4,0,2,2,0,0,0,0,1,2,0,0,2,0,0,2,2432,10,Isolated Rural,0.80000000,TRUE,1.43914474,1.57391103,,,,,,,2.46710526,2.55078763,,,2.46710526,2.52089215,1.70621858,,,,2.50230160,,2.43023327,9,1,1,0,0.00000000,-0.54307927,-0.46933717,-0.47209591,-0.49931820,Low Burden,1,0,2,3,1.50000000,2.50000000,2.50000000,1.50000000,0.28779341,0.71220659,71.22065900,Stimulant,Low Activity,1,2.00000000,4.50000000,2.25000000,Increasing,4,1,0,0.55000000,22.61513158,0.65150823,6.08000000,13.95599421,14,20.12274370,21,5,3,1,0,0,0,1,2,2,0,0,0,0,5,0,,,0,,0,-0.12387989,,-0.15223099,,1.42730590,132.77317380,-0.88825251,,0.81618419,50.56749458,,,2,,,,,2,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,2,2,0,0,0,0,0,0,0,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/91ed49effe0644e39f7f105b008b1be4.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
750,KS,20,191,20191,962600,20191962600,2137,8.70000000,246.36000000,2191,8.90000000,14,5,5,100.00000000,13,92.85714286,5,1,0,0,0,5,1,0,0,0,100.00000000,100.00000000,0.00000000,0,0.00000000,5,1,0,0,0,0,0,0,0,0,0.00000000,0.42857143,,,0,,,,2,,,,,,,,1,1,0,0,0,0,0,1,2200,2,Suburban,0.65000000,TRUE,1.06060606,1.22987867,,,,,0.00000000,0.22579276,,,,,,,1.57573441,,,0.79220503,,,,5,0,1,1,100.00000000,-0.57287414,-0.58218400,-0.65611832,-0.49931820,Low Burden,1,0,1,2,1.50000000,1.50000000,1.50000000,1.50000000,0.50000000,0.50000000,50.00000000,Balanced,Low Activity,1,2.00000000,2.50000000,1.25000000,Increasing,4,0,0,0.60000000,27.27272727,0.71545880,5.50000000,13.86387443,14,19.98991885,20,3,2,0,0,0,0,1,1,0,0,0,0,0,3,0,,1,,,,0.78889201,,-1.25976048,-61.39286805,1.24645631,,-0.22735957,,-0.36693527,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,0,0,0,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/30c2e15aa9304269ba354d61d9140bb5.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
751,KS,20,193,20193,953100,20193953100,6056,81.70000000,74.12000000,6078,82.00000000,72,20,10,50.00000000,68,94.44444444,20,6,4,0,7,20,6,4,0,8,100.00000000,100.00000000,100.00000000,0,87.50000000,20,6,4,0,8,0,1,0,0,5,6.94444444,0.54166667,15,16,14,16,7,,5,,,,,,,,4,2,0,0,1,0,0,2,5709,7,Rural,0.75000000,TRUE,2.10194430,2.14634127,2.62743037,2.65516184,2.80259240,2.83684926,2.45226835,2.48750930,2.80259240,2.83328720,1.22613417,1.28272229,,,1.88099116,2.15778912,2.29438137,1.92198345,2.50025857,1.44366807,,11,1,4,1,25.00000000,-0.50317154,-0.41291375,-0.47209591,-0.22147447,Low Burden,1,0,2,6,4.50000000,2.50000000,2.50000000,4.50000000,0.79102618,0.20897382,79.10261800,Opioid,Opioid Domint,4,15.00000000,5.50000000,0.36666667,Decreasing,2,1,0,2.40000000,42.03888597,0.88827194,14.27250000,44.66664088,45,64.40353533,65,5,5,1,0,0,0,4,2,1,0,0,0,0,5,0,0,0,0,0,,0.13659225,6.33019475,-0.37239792,-16.23086410,0.57827512,30.08741408,-1.05659050,-42.25924922,-0.51398678,,,7,5,4,1,3,0,3,2,0,1,0,2,1,0,1,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/98829ce7de39449b8bc5734833acae24.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
752,KS,20,193,20193,953400,20193953400,1840,1.80000000,1000.68000000,1852,1.90000000,12,3,1,33.33333333,10,83.33333333,3,3,0,0,3,3,3,0,0,3,100.00000000,100.00000000,0.00000000,0,100.00000000,3,3,0,0,3,1,0,0,0,2,16.66666667,0.83333333,,,0,,,,4,,,,,,,,1,2,0,3,0,0,0,2,2204,10,Isolated Rural,0.80000000,TRUE,0.90744102,1.08494083,,,,,0.00000000,0.22540591,,,,,,,1.12093012,,,0.44651283,,,,7,2,1,1,100.00000000,-0.67672457,-0.52576059,-0.28807350,-0.49931820,Low Burden,1,0,2,3,1.50000000,2.50000000,2.50000000,1.50000000,0.28779341,0.71220659,71.22065900,Stimulant,Low Activity,1,0.50000000,3.50000000,3.50000000,Increasing,4,1,0,0.50000000,22.68602541,0.65252860,5.51000000,12.66742810,13,18.26479755,19,2,3,2,0,0,0,1,2,0,3,0,0,0,2,1,,0,,,,0.10026554,,-0.36118436,-44.71779292,1.01024577,,0.33063220,,-0.32630101,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,1,0,0,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/11438c2b4d014a02bfff349fc69da41b.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
753,KS,20,195,20195,955800,20195955800,2759,3.10000000,899.62000000,2808,3.10000000,19,4,1,25.00000000,16,84.21052632,3,6,1,0,0,4,9,1,0,0,75.00000000,66.66666667,100.00000000,0,0.00000000,4,9,1,0,0,1,0,0,0,3,15.78947368,0.78947368,,,0,,6,5,4,0,4,0,0,0,0,0,1,7,0,0,0,0,0,7,2778,10,Isolated Rural,0.80000000,TRUE,1.13990881,1.27199448,,,,,0.00000000,0.18092417,,,2.15982721,2.23509295,1.79985601,1.86820444,1.23775472,,,0.33316361,,2.07148534,1.67701854,11,1,1,0,0.00000000,-0.65004873,-0.41291375,-0.47209591,-0.49931820,Low Burden,1,0,7,8,1.50000000,7.50000000,7.50000000,1.50000000,0.01337347,0.98662653,98.66265300,Stimulant,Low Activity,1,1.00000000,5.50000000,5.50000000,Emerging,1,1,0,0.55000000,19.79841613,0.60958682,6.94500000,14.91575070,15,21.50658877,22,3,7,1,0,0,0,1,7,0,0,0,0,0,3,1,,0,,0,0,0.09908646,,-0.62176950,-65.11131479,1.15429407,,0.58402765,39.26348041,-0.39446680,-19.04270288,,,,1,,0,,,3,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,4,0,0,1,0,0,1,0,0,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/b08fbf0437ac4d248e45ec9fdc0d33a3.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
754,KS,20,197,20197,483100,20197483100,4471,11.80000000,380.35000000,4532,11.90000000,34,6,4,66.66666667,24,70.58823529,6,3,1,0,4,6,3,1,0,4,100.00000000,100.00000000,100.00000000,0,100.00000000,6,3,1,0,4,0,1,0,0,2,5.88235294,0.44117647,8,,,8,7,,5,,,,,,,,3,2,0,0,1,1,0,2,4610,10,Isolated Rural,0.80000000,TRUE,1.22921186,1.30779913,1.73535792,1.79854402,,,,,1.73535792,1.79589632,1.51843818,1.58077920,,,1.40340852,1.77586045,,,1.88453648,1.60753978,,11,2,3,1,33.33333333,-0.61222319,-0.41291375,-0.28807350,-0.31408905,Low Burden,1,0,2,5,3.50000000,2.50000000,2.50000000,3.50000000,0.66976527,0.33023473,66.97652700,Opioid,Diffuse Ecosystem,2,3.50000000,5.50000000,1.57142857,Emerging,1,0,0,1.35000000,29.28416486,0.74137300,11.52500000,30.10336175,31,43.40516510,44,6,3,2,0,0,0,3,2,1,0,0,1,0,6,0,,,2,1,,-0.64398156,,-0.21885147,,0.97150906,106.40524380,-0.27699671,-14.69839981,-0.53803370,,,,2,2,1,,,1,2,0,,,0,0,0,,,0,0,0,,,1,0,2,,,0,0,0,,,0,1,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,0,0,0,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/436f35ff065d463ab7b7007b7906dab9.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
755,KS,20,197,20197,483200,20197483200,2321,5.50000000,419.33000000,2345,5.60000000,21,2,0,0.00000000,16,76.19047619,2,2,0,0,2,2,2,0,0,3,100.00000000,100.00000000,0.00000000,0,66.66666667,2,2,0,0,3,0,1,0,0,2,9.52380952,0.38095238,,,,,5,,4,,,,,,,,0,2,0,2,0,1,0,2,2351,2,Suburban,0.65000000,TRUE,1.48872820,1.62530086,,,,,,,,,2.12675457,2.21663025,,,1.60940434,,,,,1.89928771,,9,2,0,0,0.00000000,-0.56518592,-0.46933717,-0.28807350,-0.59193277,Low Burden,1,0,2,2,0.50000000,2.50000000,2.50000000,0.50000000,0.07558682,0.92441318,92.44131800,Stimulant,Low Activity,1,2.50000000,4.50000000,1.80000000,Increasing,4,1,0,0.10000000,4.25350914,0.60000000,5.87750000,12.42456480,13,17.91462000,18,6,1,2,0,0,0,0,2,0,2,0,1,0,6,0,,,,0,,-0.27153502,,-0.45939931,,0.59539329,,0.24933560,15.11168713,-0.20365696,,,,,0,,,,,2,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,,,,,0,0,0,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/24c441682bb0445283feabd62682a0fb.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
756,KS,20,199,20199,954100,20199954100,1507,1.60000000,913.71000000,1512,1.70000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isolated Rural,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suppressed,,,,,,,,,,,,Balanced,Suppressed,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/f46d8b95b88a4725a73155f6d8c4484b.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
757,KS,20,201,20201,978600,20201978600,2995,7.80000000,385.51000000,3017,7.80000000,9,1,1,100.00000000,7,77.77777778,1,0,1,0,2,1,0,1,0,3,100.00000000,0.00000000,100.00000000,0,66.66666667,1,0,1,0,3,0,2,0,0,1,11.11111111,0.77777778,0,,,,,,4,,,,,,,,,,,,,,,,3037,10,Isolated Rural,0.80000000,TRUE,0.49390846,0.64166525,0.00000000,0.17870542,,,,,,,,,,,0.75713184,0.29746904,,,,,,,,,,,,,,,Low Burden,,,,,,,,,,,,Balanced,Low Activity,,,,,Decreasing,,,,,,,,,,,,0,1,0,1,0,0,,,,,,,,,,,,,,,0.53169958,,0.24744703,,-0.07967837,,-0.25903555,,-0.19793435,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,https://bao.arcgis.com/InfographicsPlayer/BAMobile/26.R01/reportPlayer/InfographicFromResource.html#resourceUrl=https://www.arcgis.com/sharing/rest/content/items/6118b1c465914c0f8f5a8326d40b93e1/resources/53cf38d8dd4142a6a88543433caec1cb.txt&portalUrl=https://www.arcgis.com&noExportOptions=true
